,index,id,Text,Annotation,oh_label,correct_text
9239,5.74951891051749E+017,5.74951891051749E+017,speaking of which i was able to my t2micro with that script p,none,0.0,speak all micro script p
9240,5.69695415257444E+017,5.69695415257444E+017,g56yu what is that,sexism,1.0,g56yu
9241,5.65360715880726E+017,5.65360715880726E+017,working on a new project video about harassment i need your help need clips of reading an abusive tweet received,none,0.0,work new project video grass need help need clip read abuse sweet receive
9242,5.67385945452728E+017,5.67385945452728E+017,in the the are holding three sides of waiting for the to get off their,none,0.0,hold three side wait get
9243,5.7062213965029E+017,5.7062213965029E+017,i honestly have no idea how i am this it is surprising,none,0.0,honestly idea surprise
9244,5.75948119352832E+017,5.75948119352832E+017,what are your love food,none,0.0,love food
9245,5.65981950130008E+017,5.65981950130008E+017,watching completely dismiss that dont agree with him be very disappointed in men that dont agree with him stopwadhwa2015,none,0.0,watch complete dismiss dont are disappoint men dont are stopwadhwa2015
9246,5.65907888468918E+017,5.65907888468918E+017,good call,sexism,1.0,good call
9247,5.75596865460179E+017,5.75596865460179E+017,colin gave me as he out then not sure if good or bad,none,0.0,coin gave sure good bad
9248,5.6359954580505E+017,5.6359954580505E+017,why do you judge on genitals rather than merit if a man works in an female workplace should he cry discrimination,sexism,1.0,judge genet rather merit man work female workplace cry discrimin
9249,5.62335598355026E+017,5.62335598355026E+017,to the sewer and violence and poverty of live in opulence,racism,1.0,fewer violence poverty live opal
9250,4.51162066317873E+017,4.51162066317873E+017,oh sure now that they know how turned off you are they will immediately stop entitlement,none,0.0,oh sure know turn dimmed stop entity
9251,5.66338821449478E+017,5.66338821449478E+017,and since declared war on all humanity humanity must return the favor and declare war on,racism,1.0,since declare war human human must return favor declare war
9252,5.62891291101757E+017,5.62891291101757E+017,they say they care about but when speaking to who represent them they block us seem they enjoy the,sexism,1.0,say care speak repress block us seem enjoy
9253,5.55204409953878E+017,5.55204409953878E+017,ceff00 ironmanl1 there are over terrorist no other religion is close,racism,1.0,ceff00 ironmanl1 terrorist religion close
9254,5.74679856367018E+017,5.74679856367018E+017,in a woman like you would have been honor long ago,racism,1.0,woman like would honor long ago
9255,4.52260853950079E+017,4.52260853950079E+017,police want to talk to this man about rudd if you have call,none,0.0,policy want talk man rude call
9256,5.59444313969795E+017,5.59444313969795E+017,you will see that loss of men and accelerate land loss in the next few the are on the doorstep,racism,1.0,see loss men accuser land loss next footstep
9257,5.67342321922879E+017,5.67342321922879E+017,today is a record high for bring back winter,none,0.0,today record high bring back winter
9258,5.72328853688865E+017,5.72328853688865E+017,cant watch this cringe,none,0.0,can watch bring
9259,5.64129446228021E+017,5.64129446228021E+017,the assumption that is just another religion already a lot of is about war domination,racism,1.0,assume not religion already lot war domain
9260,5.52258840889029E+017,5.52258840889029E+017,ummayman90 no you know damn well that told his to breed as a source of population imperialism,racism,1.0,ummayman90 know damn well told breed source soul imperial
9261,5.67082882879877E+017,5.67082882879877E+017,why would i care what you think of,none,0.0,would care think
9262,5.70820486080307E+017,5.70820486080307E+017,completely disagree its industry recognition,none,0.0,complete disagree industry recognize
9263,5.60818101638287E+017,5.60818101638287E+017,why do film have to make life weird with an all cast but its just odd would,sexism,1.0,film make life weird cast odd would
9264,5.64563699315519E+017,5.64563699315519E+017,are you aware have more not legal than men,sexism,1.0,war legal men
9265,5.6707449120163E+017,5.6707449120163E+017,mattybboi83 number10gov there is no the vileness of to or or was simply a criminal,racism,1.0,mattybboi83 number10gov vile simple origin
9266,3.95290809752646E+017,3.95290809752646E+017,call me or old fashioned but i prefer who dont like sports i want a girly not a,sexism,1.0,call old fashion prefer dont like sport want girl
9267,5.65981085478449E+017,5.65981085478449E+017,so if you thought that this whole thing was theoretical here is our proof s,none,0.0,thought whole thing there proof
9268,5.74410733259133E+017,5.74410733259133E+017,so much pocky,none,0.0,much pock
9269,5.63540044774777E+017,5.63540044774777E+017,my garrison,none,0.0,garrison
9270,3.85440354779947E+017,3.85440354779947E+017,137khz but a ill be ready in is the same length of time as a ill be home in,sexism,1.0,137khz ill ready length time ill home
9271,5.73702320623518E+017,5.73702320623518E+017,every single day of my life of the fact that people think i know what doing,none,0.0,every single day life fact people think know
9272,5.61019966002975E+017,5.61019966002975E+017,was illiterate and superstitious and backwardness is catching up to its,racism,1.0,leiter superstition backward catch
9273,5.65980595185283E+017,5.65980595185283E+017,are we seeing the rise of mark of the sad sad,none,0.0,see rise mark sad sad
9274,5.74982904243098E+017,5.74982904243098E+017,and at the end it clearly that beating is an option if thats what it to make her obey,sexism,1.0,end clearly beat option that make obey
9275,5.72335655725883E+017,5.72335655725883E+017,,none,0.0,
9276,5.63868055001125E+017,5.63868055001125E+017,feminist of from what i know the huff po wrote up,sexism,1.0,feminist know puff po wrote
9277,5.749360206527E+017,5.749360206527E+017,the militia fight only to impose their own sick idea of religion just like they are little,none,0.0,militia fight impose sick idea religion like little
9278,4.78996913920831E+017,4.78996913920831E+017,are terrible just saying,sexism,1.0,terrible say
9279,5.75598756260774E+017,5.75598756260774E+017,why does kat always need to make big you freak me out witch,sexism,1.0,at away need make big freak witch
9280,5.72337828866085E+017,5.72337828866085E+017,if this and tony the ill be so sad,none,0.0,tone ill sad
9281,5.75625751036236E+017,5.75625751036236E+017,if you dont swallow that fine but ill drink lots pineapple juice,sexism,1.0,dont swallow fine ill drink lot pineapple juice
9282,5.72343828968944E+017,5.72343828968944E+017,stick to your day,sexism,1.0,stick day
9283,5.72329943482311E+017,5.72329943482311E+017,is code for dogs breakfast mkr2015,none,0.0,code dog breakfast mkr2015
9284,4.83400915622187E+017,4.83400915622187E+017,the amount of times i wonder where people got their is directly proportional to the number of female o,sexism,1.0,amount time wonder people got directly property number female
9285,5.6707304236739E+017,5.6707304236739E+017,mattybboi83 number10gov because is dying out and the world reformed itself,racism,1.0,mattybboi83 number10gov die world reform
9286,5.7232670784938E+017,5.7232670784938E+017,not this instant restaurant like the playboy mansion class class you have none,none,0.0,instant restful like playboy mansion class class none
9287,5.15500484556108E+017,5.15500484556108E+017,my last tweet not but i think the whole equality thing is getting out of hand we are different,sexism,1.0,last sweet think whole equal thing get hand differ
9288,5.74011181825794E+017,5.74011181825794E+017,a can lie to further,none,0.0,lie
9289,5.59149325133951E+017,5.59149325133951E+017,the fact that were in by a chlorine depot explosion is what you call,none,0.0,fact chlorine depot employ call
9290,5.72332161719615E+017,5.72332161719615E+017,proven how well we can really do what,none,0.0,prove well really
9291,5.72332083542016E+017,5.72332083542016E+017,even with how bad did are still standing by with a gun to take tony down when he,none,0.0,even bad still stand gun take tone
9292,5.75595680246276E+017,5.75595680246276E+017,kat absolutely no shame she should be ashamed her will one day see how childish her mouth,sexism,1.0,at absolute shame sham one day see childish mouth
9293,5.7597934907086E+017,5.7597934907086E+017,colin the police over dish it was bloody awful soup slop,none,0.0,coin policy dish blood a soup slop
9294,5.61916734496465E+017,5.61916734496465E+017,is now chlorine gas against the we knew the gas that up in was theirs all along,none,0.0,chlorine ga knew ga along
9295,5.72333397479043E+017,5.72333397479043E+017,or maybe the surprise twist is ash beating with a stiletto id watch that,none,0.0,may surprise twist ash beat stiletto id watch
9296,5.76696589076435E+017,5.76696589076435E+017,aalwuhaib1977 the only time that bitch ever the inside of a church is when she to,sexism,1.0,aalwuhaib1977 time bitch ever inside church
9297,5.63852290524582E+017,5.63852290524582E+017,worried if i hit that button ill lose all my,none,0.0,worry hit button ill lose
9298,5.72328969606808E+017,5.72328969606808E+017,stop the,none,0.0,stop
9299,5.57353866019091E+017,5.57353866019091E+017,declared war on all humanity ago its time we recognize that and respond,racism,1.0,declare war human ago time record respond
9300,5.72340260941664E+017,5.72340260941664E+017,did you find and in the line for next top model,sexism,1.0,find line next top model
9301,5.75595495529189E+017,5.75595495529189E+017,i was laughing at the kat hate and you we share the same hate,none,0.0,laugh at hate share hate
9302,5.74458798959555E+017,5.74458798959555E+017,i have the aria scale its a scale to which is awesome but not for the youd think,none,0.0,area scale scale awesom you think
9303,5.72328860680774E+017,5.72328860680774E+017,oh god please dont please just stop,none,0.0,oh god pleas dont pleas stop
9304,5.74101703462535E+017,5.74101703462535E+017,since joining the scene it like a bad thing that looking forward to season of silicon valley but it so good,none,0.0,since join scene like bad thing look forward season silicon valley good
9305,5.64874622928052E+017,5.64874622928052E+017,qoloob4 they dont misinterpret and most are,racism,1.0,qoloob4 dont misinterpret
9306,3.95290061798785E+017,3.95290061798785E+017,danielsheppard5 i felt so out of place at that party last night there again so would any man who in a kitchen for that long,sexism,1.0,danielsheppard5 felt place part last night would man kitchen long
9307,5.65751656370172E+017,5.65751656370172E+017,divided between about and mostly us for taking on misogyny in gaming,none,0.0,livid mostly us take misogyni game
9308,5.52348770751771E+017,5.52348770751771E+017,dont have any morals,racism,1.0,dont moral
9309,5.62054400542134E+017,5.62054400542134E+017,problem been too much government the private sector so they to make kill of whats left of their revenue base,none,0.0,problem much govern privat sector make kill what left revenue base
